image_id,path,bytes,split
plantnet300k-v2:00151433,images/raw/plantnet300k-v2/daucus_carota/628e45cdf9c9fe3af71c43a3d3599086ee166640.jpg,189338,held_aside
plantnet300k-v2:00151434,images/raw/plantnet300k-v2/daucus_carota/6297745a2b90b3eef22fba579388d5b3a42f0771.jpg,118254,held_aside
plantnet300k-v2:00151435,images/raw/plantnet300k-v2/daucus_carota/629fd6aebfd0bfea6d582c499869e5269eaa5944.jpg,88182,held_aside
plantnet300k-v2:00151436,images/raw/plantnet300k-v2/daucus_carota/62a2a966ea7ff7e4b1a1d633233c254926feeff5.jpg,106809,held_aside
plantnet300k-v2:00151437,images/raw/plantnet300k-v2/daucus_carota/62b0d007ce703861e31bb62888c1294427cdff2b.jpg,175155,held_aside
plantnet300k-v2:00151438,images/raw/plantnet300k-v2/daucus_carota/62c1c63a4fd15206aaf3533faf59ae0670e78874.jpg,257332,held_aside
plantnet300k-v2:00151439,images/raw/plantnet300k-v2/daucus_carota/62c5c7b9d4b59e51b59b33d8af25aae407b069cd.jpg,177985,held_aside
plantnet300k-v2:00151440,images/raw/plantnet300k-v2/daucus_carota/62cb2fdb76943fb0e0089ae51ab9a4a80134b5c4.jpg,67338,held_aside
plantnet300k-v2:00151441,images/raw/plantnet300k-v2/daucus_carota/62cd97e98c425e69258cc7dca6a45cdee81953e2.jpg,86005,held_aside
plantnet300k-v2:00151442,images/raw/plantnet300k-v2/daucus_carota/62da3aac9271841669e53b34b9090f88eb43a82b.jpg,157584,held_aside
plantnet300k-v2:00151443,images/raw/plantnet300k-v2/daucus_carota/62ddce8101ac378db42c06f44dc8b5cd2e2bde49.jpg,176373,held_aside
plantnet300k-v2:00151444,images/raw/plantnet300k-v2/daucus_carota/62e33da53359ddfd7e6abcc8453442bbe5ab17dc.jpg,229659,train
plantnet300k-v2:00151445,images/raw/plantnet300k-v2/daucus_carota/62f27fcca69fe34fe06f37d452642ff77ed4f05f.jpg,114374,held_aside
plantnet300k-v2:00151446,images/raw/plantnet300k-v2/daucus_carota/62f48855268a9947eacb8f5a3f3995b1e41b392e.jpg,155815,held_aside
plantnet300k-v2:00151447,images/raw/plantnet300k-v2/daucus_carota/62ff57cad64fda57e9d74c1d2a4e651753e7213e.jpg,176544,held_aside
plantnet300k-v2:00151448,images/raw/plantnet300k-v2/daucus_carota/6310b9ec6410783976a22a2cd524763e3a9322dd.jpg,99313,held_aside
plantnet300k-v2:00151449,images/raw/plantnet300k-v2/daucus_carota/631b9821fa68db522972dbc7a716ce678b3cfdf5.jpg,153094,held_aside
plantnet300k-v2:00151450,images/raw/plantnet300k-v2/daucus_carota/6323c55868bb8fdb25825bdb745782e11f590de3.jpg,137986,held_aside
plantnet300k-v2:00151451,images/raw/plantnet300k-v2/daucus_carota/6324cbd5e83cae524a5e8da5bbc84b3d826069bb.jpg,138810,held_aside
plantnet300k-v2:00151452,images/raw/plantnet300k-v2/daucus_carota/6327cb4f12fff47472e57575af5638a68662ab5b.jpg,97897,held_aside
plantnet300k-v2:00151453,images/raw/plantnet300k-v2/daucus_carota/63326f2de65b8bc888ab0fc37521917e609ec330.jpg,119452,held_aside
plantnet300k-v2:00151454,images/raw/plantnet300k-v2/daucus_carota/6336fd242a815e03fe5f46d4dadea61079d35de3.jpg,162791,held_aside
plantnet300k-v2:00151455,images/raw/plantnet300k-v2/daucus_carota/633a7929c1cfa80836d78a0c3e4d2d1b1506602a.jpg,176237,held_aside
plantnet300k-v2:00151456,images/raw/plantnet300k-v2/daucus_carota/634279299aecd67fb018b52318f5661a88c6c010.jpg,109194,held_aside
plantnet300k-v2:00151457,images/raw/plantnet300k-v2/daucus_carota/6342b9883db8d952a8925dce2fbfcc058a3054b1.jpg,88607,held_aside
plantnet300k-v2:00151458,images/raw/plantnet300k-v2/daucus_carota/634cdf455395b16ed2eccbfd84c286b30cb45d46.jpg,154945,held_aside
plantnet300k-v2:00151459,images/raw/plantnet300k-v2/daucus_carota/635ca07d96288a2b95c03636ec01169fd81a8bb2.jpg,128338,held_aside
plantnet300k-v2:00151460,images/raw/plantnet300k-v2/daucus_carota/63629e244fea030623f479545876eced9e6aaf58.jpg,250268,held_aside
plantnet300k-v2:00151461,images/raw/plantnet300k-v2/daucus_carota/6362ad2cf13831b9ce0f84d2ad7cd1a818359356.jpg,135906,held_aside
plantnet300k-v2:00151462,images/raw/plantnet300k-v2/daucus_carota/6365353c160ec22bc68cbc9a4806384032603cbd.jpg,89336,held_aside
plantnet300k-v2:00151463,images/raw/plantnet300k-v2/daucus_carota/6366c57033f2cf888083daaba68dcde653782b59.jpg,133418,held_aside
plantnet300k-v2:00151464,images/raw/plantnet300k-v2/daucus_carota/638139c9194b4d570186baf60785a9229202a35a.jpg,265315,held_aside
plantnet300k-v2:00151465,images/raw/plantnet300k-v2/daucus_carota/6382037f9b0905a60d4e6a7ceea3546ec332dc48.jpg,255869,held_aside
plantnet300k-v2:00151466,images/raw/plantnet300k-v2/daucus_carota/63971d197cb69a869a3f26f63cae94f651eec223.jpg,119518,held_aside
plantnet300k-v2:00151467,images/raw/plantnet300k-v2/daucus_carota/63a379b95a2caf81a2a3b06a0622bcf298c510f0.jpg,115400,held_aside
plantnet300k-v2:00151468,images/raw/plantnet300k-v2/daucus_carota/63aa6cb6f2994ca4b8286390e24320ddf84d170d.jpg,102945,held_aside
plantnet300k-v2:00151469,images/raw/plantnet300k-v2/daucus_carota/63afd214d7d7d7f3ea2e8e6db1ff3512fea58521.jpg,68859,held_aside
plantnet300k-v2:00151470,images/raw/plantnet300k-v2/daucus_carota/63bbff5150875c85de390c5e099968687f25d725.jpg,138899,held_aside
plantnet300k-v2:00151471,images/raw/plantnet300k-v2/daucus_carota/63c037f8961888d98f8daedde252a778a627e73f.jpg,196433,held_aside
plantnet300k-v2:00151472,images/raw/plantnet300k-v2/daucus_carota/63c5c49258964141740f5f6a157a0eb8654255b0.jpg,161761,held_aside
plantnet300k-v2:00151473,images/raw/plantnet300k-v2/daucus_carota/63d1a81da11d5df1858558550aea57ce124616e7.jpg,88688,held_aside
plantnet300k-v2:00151474,images/raw/plantnet300k-v2/daucus_carota/63d8159d3638b8a39f1a02f055fe86648aa38b18.jpg,138027,held_aside
plantnet300k-v2:00151475,images/raw/plantnet300k-v2/daucus_carota/63e1dc4062028fa194a234a1328b6d14a0ba88d7.jpg,146893,held_aside
plantnet300k-v2:00151476,images/raw/plantnet300k-v2/daucus_carota/64242792849bcc113b00dbe2fddc497353402b60.jpg,121406,held_aside
plantnet300k-v2:00151477,images/raw/plantnet300k-v2/daucus_carota/642ce68e93273107dab98af11222b95e2668a792.jpg,90366,held_aside
plantnet300k-v2:00151478,images/raw/plantnet300k-v2/daucus_carota/642da3dd8720ac2bfaefa8187ee94a09e04a6d35.jpg,141431,train
plantnet300k-v2:00151479,images/raw/plantnet300k-v2/daucus_carota/6433a2c6a883fd17d04c2e6009a4578bd67f2a3a.jpg,197297,held_aside
plantnet300k-v2:00151480,images/raw/plantnet300k-v2/daucus_carota/6435b52fb55d2de6c08109d50b6cf9fe1107a1a4.jpg,149080,held_aside
plantnet300k-v2:00151481,images/raw/plantnet300k-v2/daucus_carota/644955feca900115956b788feb5433fff9c6d508.jpg,166708,held_aside
plantnet300k-v2:00151482,images/raw/plantnet300k-v2/daucus_carota/644ee57c15745d5d7d89d151a1477d53a8e7da83.jpg,120985,held_aside
plantnet300k-v2:00151483,images/raw/plantnet300k-v2/daucus_carota/645130b04c2f7cf6461f0b23ad5de86fe5b79ea9.jpg,98357,held_aside
plantnet300k-v2:00151484,images/raw/plantnet300k-v2/daucus_carota/645a4ae60d9a053396412baa49ddb8fe365c195f.jpg,158790,held_aside
plantnet300k-v2:00151485,images/raw/plantnet300k-v2/daucus_carota/645a963249ca462080bbf84bcb94b02d778c467c.jpg,118763,held_aside
plantnet300k-v2:00151486,images/raw/plantnet300k-v2/daucus_carota/645de38c56e176a6dc034a61b686c546e97a8108.jpg,73720,held_aside
plantnet300k-v2:00151487,images/raw/plantnet300k-v2/daucus_carota/645ef419e2b1354cd4becfe8783fe945950289e2.jpg,140316,held_aside
plantnet300k-v2:00151488,images/raw/plantnet300k-v2/daucus_carota/64652fd0131769a99259d69d9a4d7c112729eded.jpg,112671,held_aside
plantnet300k-v2:00151489,images/raw/plantnet300k-v2/daucus_carota/64664ee499e4bb018b53964f3d5a5504eb57f1d0.jpg,163062,held_aside
plantnet300k-v2:00151490,images/raw/plantnet300k-v2/daucus_carota/646655dc488b133bc170c4e2abc2467b97bfb0b8.jpg,124377,held_aside
plantnet300k-v2:00151491,images/raw/plantnet300k-v2/daucus_carota/6466f139ba6979bc6644966c5cc838687b76e26a.jpg,75935,held_aside
plantnet300k-v2:00151492,images/raw/plantnet300k-v2/daucus_carota/646968978f96eb8a1bc4df18ac4e151a2d7ee5f3.jpg,136167,held_aside
plantnet300k-v2:00151493,images/raw/plantnet300k-v2/daucus_carota/647a710707abd44f5a74cc5860e78c8ebb42d678.jpg,189591,held_aside
plantnet300k-v2:00151494,images/raw/plantnet300k-v2/daucus_carota/6496e1f35fa7577ce3af6cfdb357943d1a235c20.jpg,103065,held_aside
plantnet300k-v2:00151495,images/raw/plantnet300k-v2/daucus_carota/649cc2e56a7c4ea574db258c18ea83654a63629f.jpg,83715,held_aside
plantnet300k-v2:00151496,images/raw/plantnet300k-v2/daucus_carota/64a4809c6f7e4ec96ffb8e2517fa2802e036511b.jpg,109168,held_aside
plantnet300k-v2:00151497,images/raw/plantnet300k-v2/daucus_carota/64a8978820f109047fc32f213fb3e11c952e06e7.jpg,195108,calibration
plantnet300k-v2:00151498,images/raw/plantnet300k-v2/daucus_carota/64af9dd3b71316196daa47f139b366d4da429d6d.jpg,60931,held_aside
plantnet300k-v2:00151499,images/raw/plantnet300k-v2/daucus_carota/64b3cfbcc096adafe9aba9322565d4d5bc81ebec.jpg,202005,held_aside
plantnet300k-v2:00151500,images/raw/plantnet300k-v2/daucus_carota/64b55de20f3bf720799b97be30a447444f9ed53c.jpg,87074,held_aside
plantnet300k-v2:00151501,images/raw/plantnet300k-v2/daucus_carota/64be300785c27102f7c1d8465b8b4d07448df3ff.jpg,93606,held_aside
plantnet300k-v2:00151502,images/raw/plantnet300k-v2/daucus_carota/64bee9a638cd5cba2ecacfca2127727b20a567cd.jpg,71267,held_aside
plantnet300k-v2:00151503,images/raw/plantnet300k-v2/daucus_carota/64bf150e7ab5b3edf48d1c2216032e7f775742d1.jpg,127020,held_aside
plantnet300k-v2:00151504,images/raw/plantnet300k-v2/daucus_carota/64e2687ad72ffd2416e1756641caa1b998ce453f.jpg,224002,held_aside
plantnet300k-v2:00151505,images/raw/plantnet300k-v2/daucus_carota/64e90faf3849e225c5844f64897cadb304a68620.jpg,103118,held_aside
plantnet300k-v2:00151506,images/raw/plantnet300k-v2/daucus_carota/651027c19023ef77546879febae96df024b64765.jpg,131734,held_aside
plantnet300k-v2:00151507,images/raw/plantnet300k-v2/daucus_carota/65120f1f0d6876dc851a8f181b38fab552b60c80.jpg,108249,held_aside
plantnet300k-v2:00151508,images/raw/plantnet300k-v2/daucus_carota/65151889711badf7084a98a818ba9a4e84b99427.jpg,234950,held_aside
plantnet300k-v2:00151509,images/raw/plantnet300k-v2/daucus_carota/6517018104c6aecd88ff8d28c2a73bbc72ea9917.jpg,72985,held_aside
plantnet300k-v2:00151510,images/raw/plantnet300k-v2/daucus_carota/652c94c50e9ed88ea47d285204ac91e95c7fb3bc.jpg,157456,held_aside
plantnet300k-v2:00151511,images/raw/plantnet300k-v2/daucus_carota/652e72a6b9688b506b67dffd93845e242345c45a.jpg,146181,held_aside
plantnet300k-v2:00151512,images/raw/plantnet300k-v2/daucus_carota/6532a0246d6cbaba4a392b6d5096f1478a152c6b.jpg,119098,held_aside
plantnet300k-v2:00151513,images/raw/plantnet300k-v2/daucus_carota/6534e6af990cb80c95596a81fa3fe941cf4e2e81.jpg,125297,held_aside
plantnet300k-v2:00151514,images/raw/plantnet300k-v2/daucus_carota/654513790bb67bed006b3070a4a948acc01a755c.jpg,109857,held_aside
plantnet300k-v2:00151515,images/raw/plantnet300k-v2/daucus_carota/655043bb496b53b27abce79d70a5b837ccccc33e.jpg,187864,held_aside
plantnet300k-v2:00151516,images/raw/plantnet300k-v2/daucus_carota/6558e94393c3ad3db9c60bb90aef3346f533f720.jpg,202262,held_aside
plantnet300k-v2:00151517,images/raw/plantnet300k-v2/daucus_carota/655d7ce74aa20663105e41dad8d4d86556fadb5d.jpg,111582,held_aside
plantnet300k-v2:00151518,images/raw/plantnet300k-v2/daucus_carota/655e872c81d7ace83beafb334bcf74e919c01981.jpg,189092,held_aside
plantnet300k-v2:00151519,images/raw/plantnet300k-v2/daucus_carota/6564b06ddc189d3b78653f6fc28d56a21d359cd1.jpg,97531,held_aside
plantnet300k-v2:00151520,images/raw/plantnet300k-v2/daucus_carota/656dd54a160ba0a95e3c975188c2846f341169e9.jpg,235482,held_aside
plantnet300k-v2:00151521,images/raw/plantnet300k-v2/daucus_carota/657a443b903adbf21412a0b5baccb366bfbb750b.jpg,118184,held_aside
plantnet300k-v2:00151522,images/raw/plantnet300k-v2/daucus_carota/657d921dcd28e2f607a54de5d58e8826ce147fff.jpg,100190,held_aside
plantnet300k-v2:00151523,images/raw/plantnet300k-v2/daucus_carota/657f4101abe51fd77858ece5876fe988631d4ed1.jpg,129643,held_aside
plantnet300k-v2:00151524,images/raw/plantnet300k-v2/daucus_carota/6594999b597514dab36e947b629594eee35df87d.jpg,224771,held_aside
plantnet300k-v2:00151525,images/raw/plantnet300k-v2/daucus_carota/65978eaef3d543ff70576d215d989e04bd23f0cb.jpg,98399,held_aside
plantnet300k-v2:00151526,images/raw/plantnet300k-v2/daucus_carota/659b3f42c1d4fe10c1f8f71c944474f0879c2625.jpg,84115,held_aside
plantnet300k-v2:00151527,images/raw/plantnet300k-v2/daucus_carota/659d24114126d3f7a46d9d55b88f70fccc4b8b14.jpg,112384,held_aside
plantnet300k-v2:00151528,images/raw/plantnet300k-v2/daucus_carota/659e223ab1151ce6106dccfb42eaf1cafd070325.jpg,91582,held_aside
plantnet300k-v2:00151529,images/raw/plantnet300k-v2/daucus_carota/65b9253cbf4f53de6c10e39ad6df61c89d60f99a.jpg,153504,held_aside
plantnet300k-v2:00151530,images/raw/plantnet300k-v2/daucus_carota/65dc843eeced581e02a7313b0eeaa37127430e3a.jpg,92168,held_aside
plantnet300k-v2:00151531,images/raw/plantnet300k-v2/daucus_carota/65dd4ff83a12f3c427895429ed7d9b26614daa51.jpg,72791,held_aside
plantnet300k-v2:00151532,images/raw/plantnet300k-v2/daucus_carota/65e18b838a434bec8bd7aa48c16e02e8aff7445d.jpg,182630,held_aside
plantnet300k-v2:00151533,images/raw/plantnet300k-v2/daucus_carota/65eb9c3b4355f17186ffd29f4238851125c33d4c.jpg,133452,held_aside
plantnet300k-v2:00151534,images/raw/plantnet300k-v2/daucus_carota/66019472845f817d0eab15dbad7644434499e0de.jpg,185543,held_aside
plantnet300k-v2:00151535,images/raw/plantnet300k-v2/daucus_carota/6602fbe5ef358ec486ddc42f4bd644c58b1f9182.jpg,145388,held_aside
plantnet300k-v2:00151536,images/raw/plantnet300k-v2/daucus_carota/6625936c1b90c07f9015b84005e4287509b406a9.jpg,93515,held_aside
plantnet300k-v2:00151537,images/raw/plantnet300k-v2/daucus_carota/662d6141aca71d9332257630fc68fe11eefab803.jpg,98093,held_aside
plantnet300k-v2:00151538,images/raw/plantnet300k-v2/daucus_carota/662dac95845d6e866865b8d2406a98cb5eee4c0a.jpg,104228,held_aside
plantnet300k-v2:00151539,images/raw/plantnet300k-v2/daucus_carota/6637a372817fb38fb11df20b2de5d2600cfae776.jpg,74923,held_aside
plantnet300k-v2:00151540,images/raw/plantnet300k-v2/daucus_carota/663b8b77e878824e320aaebf80213e4ced1a9d04.jpg,134401,held_aside
plantnet300k-v2:00151541,images/raw/plantnet300k-v2/daucus_carota/663f64ce945c1b5e5ff779ee53ce15b2eee798bd.jpg,94603,held_aside
plantnet300k-v2:00151542,images/raw/plantnet300k-v2/daucus_carota/665229daba57fa0b72cd2d49dd61fd858c123f3e.jpg,211723,held_aside
plantnet300k-v2:00151543,images/raw/plantnet300k-v2/daucus_carota/665449c2589be93d592fa8efee8da281f7e75109.jpg,188758,held_aside
plantnet300k-v2:00151544,images/raw/plantnet300k-v2/daucus_carota/665ecdb8de92fa36ca248a7ae2194f616bebf8bb.jpg,106493,held_aside
plantnet300k-v2:00151545,images/raw/plantnet300k-v2/daucus_carota/66629561187d32c37869a5a6e2d9d3fdbc77acde.jpg,157835,held_aside
plantnet300k-v2:00151546,images/raw/plantnet300k-v2/daucus_carota/6672586da17d1d3bdf37cef450907fa5781e06e4.jpg,157415,held_aside
plantnet300k-v2:00151547,images/raw/plantnet300k-v2/daucus_carota/6678f10e613921714504ddf8fca20e6bc5d4e6e6.jpg,226578,held_aside
plantnet300k-v2:00151548,images/raw/plantnet300k-v2/daucus_carota/669fff05e8911c319793f3344f0896d6eb0f2c37.jpg,188254,held_aside
plantnet300k-v2:00151549,images/raw/plantnet300k-v2/daucus_carota/66a71f75dc93ac6ed41d5d6d120532b78d654e1a.jpg,153857,held_aside
plantnet300k-v2:00151550,images/raw/plantnet300k-v2/daucus_carota/66a9ff4045433aabf9293b1435aba69d503c7eef.jpg,184069,held_aside
plantnet300k-v2:00151551,images/raw/plantnet300k-v2/daucus_carota/66b4f96976aadadc568df05502691022d65d0e33.jpg,194108,held_aside
plantnet300k-v2:00151552,images/raw/plantnet300k-v2/daucus_carota/66c138da6a47a6eeddcfc17583c939b292d44fb6.jpg,190376,held_aside
plantnet300k-v2:00151553,images/raw/plantnet300k-v2/daucus_carota/66ca316d8abde25bdc6a0b7c65bb2a69f844028a.jpg,346985,held_aside
plantnet300k-v2:00151554,images/raw/plantnet300k-v2/daucus_carota/66ccf860391eb6539e716a125ba677211999c619.jpg,207866,held_aside
plantnet300k-v2:00151555,images/raw/plantnet300k-v2/daucus_carota/66d1f620512e614f3e523ff97c89dd723f854408.jpg,122796,held_aside
plantnet300k-v2:00151556,images/raw/plantnet300k-v2/daucus_carota/66d5525066e6d7ebce671f53a1572b9e0f0f974e.jpg,79703,held_aside
plantnet300k-v2:00151557,images/raw/plantnet300k-v2/daucus_carota/66f2d7eeaeec6def6fc2e872d7784f4f108c9beb.jpg,104174,held_aside
plantnet300k-v2:00151558,images/raw/plantnet300k-v2/daucus_carota/66f3dc4cd957abef189c69ea671ca5d46b01af2d.jpg,171141,held_aside
plantnet300k-v2:00151559,images/raw/plantnet300k-v2/daucus_carota/66fd3b815d538e31674bfd4590effdde92197282.jpg,80094,val
plantnet300k-v2:00151560,images/raw/plantnet300k-v2/daucus_carota/66fe08cf9f6768e5389b9dcde6ff699693bf36f7.jpg,367075,held_aside
plantnet300k-v2:00151561,images/raw/plantnet300k-v2/daucus_carota/67002ac0f0479fe0d8e96db566fe1e14edbe0e74.jpg,138212,held_aside
plantnet300k-v2:00151562,images/raw/plantnet300k-v2/daucus_carota/671ade0d64ede3acc4cdd25b532b9ddaafb64a33.jpg,67338,held_aside
plantnet300k-v2:00151563,images/raw/plantnet300k-v2/daucus_carota/67201c879595261e6ca35678ee101ce9bdce8310.jpg,113060,held_aside
plantnet300k-v2:00151564,images/raw/plantnet300k-v2/daucus_carota/67246471af99940e6a3f20a69c53e3f0720e82af.jpg,194568,held_aside
plantnet300k-v2:00151565,images/raw/plantnet300k-v2/daucus_carota/6724f97ac87fdb7b7f9f97e879dfa53ad7eca28b.jpg,146098,held_aside
plantnet300k-v2:00151566,images/raw/plantnet300k-v2/daucus_carota/672d631638ba476b6df29525fdcbb0dcc4f5ac81.jpg,182764,held_aside
plantnet300k-v2:00151567,images/raw/plantnet300k-v2/daucus_carota/672f5e56e47fe8b3aee260f3d0dacdbaa2fd1cb1.jpg,307804,held_aside
plantnet300k-v2:00151568,images/raw/plantnet300k-v2/daucus_carota/674b5be6c027d5922079f3486bc056862856df7a.jpg,199661,held_aside
plantnet300k-v2:00151569,images/raw/plantnet300k-v2/daucus_carota/674d8137cf2783534dc58c77f1b6f9bfec665f60.jpg,191275,held_aside
plantnet300k-v2:00151570,images/raw/plantnet300k-v2/daucus_carota/674faeebfb04e0e2ad67be3cb268ed7d85d2203a.jpg,84403,held_aside
plantnet300k-v2:00151571,images/raw/plantnet300k-v2/daucus_carota/675a885c70480e86c099bf01a6b4c5e7f4102fe8.jpg,153813,test
plantnet300k-v2:00151572,images/raw/plantnet300k-v2/daucus_carota/676f56c35e10804d8a75b178e4cd55cb061fdd6a.jpg,169716,held_aside
plantnet300k-v2:00151573,images/raw/plantnet300k-v2/daucus_carota/678201eca6a2823f8c7e8d3ecce0791e2c42798f.jpg,97436,held_aside
plantnet300k-v2:00151574,images/raw/plantnet300k-v2/daucus_carota/678964ed2beda14286cdaf5b4429fa68dc4e68a7.jpg,187346,held_aside
plantnet300k-v2:00151575,images/raw/plantnet300k-v2/daucus_carota/679a1b17c492af482801f23cfae6047bd1cb2edd.jpg,133604,held_aside
plantnet300k-v2:00151576,images/raw/plantnet300k-v2/daucus_carota/679eec2066a8bfc3f0ba0aa3dc91faf2e4638e9b.jpg,103278,held_aside
plantnet300k-v2:00151577,images/raw/plantnet300k-v2/daucus_carota/679f9373b0de7f0b9e0a443dbcba8f02bc480e51.jpg,130307,held_aside
plantnet300k-v2:00151578,images/raw/plantnet300k-v2/daucus_carota/67a5a664dc0f3cd9384dd811839472497df2e8ee.jpg,162585,held_aside
plantnet300k-v2:00151579,images/raw/plantnet300k-v2/daucus_carota/67b146f73000ad9075c14b3c4918bc6d951d3fa6.jpg,269660,held_aside
plantnet300k-v2:00151580,images/raw/plantnet300k-v2/daucus_carota/67b3e2d4183a0c1dbe2c067a7e51dc1242223b60.jpg,102243,held_aside
plantnet300k-v2:00151581,images/raw/plantnet300k-v2/daucus_carota/67b9917d05d2394fb9f25a9dfaada16308bb8ea8.jpg,118116,held_aside
plantnet300k-v2:00151582,images/raw/plantnet300k-v2/daucus_carota/67ce5cffbcad9b8f9e288e27e815a00868325332.jpg,176669,held_aside
plantnet300k-v2:00151583,images/raw/plantnet300k-v2/daucus_carota/67d104098ba9546537f3e7ac237dbd98821868c3.jpg,94383,held_aside
plantnet300k-v2:00151584,images/raw/plantnet300k-v2/daucus_carota/67d14635d1e3d25eddc0b6dbd0a73328e9558883.jpg,226522,held_aside
plantnet300k-v2:00151585,images/raw/plantnet300k-v2/daucus_carota/67de6de8fd73a2b953cfe0d830d59df7e8ae6a08.jpg,114430,held_aside
plantnet300k-v2:00151586,images/raw/plantnet300k-v2/daucus_carota/67f280277241ba445ccfb2d1e68dd3cb42850db8.jpg,148678,held_aside
plantnet300k-v2:00151587,images/raw/plantnet300k-v2/daucus_carota/68045e509184e058dd666c51230a1466c477d0d9.jpg,72294,held_aside
plantnet300k-v2:00151588,images/raw/plantnet300k-v2/daucus_carota/6817fd6f916ae5c68d7cb88879c243c0725cc4c3.jpg,181176,held_aside
plantnet300k-v2:00151589,images/raw/plantnet300k-v2/daucus_carota/681e150e102bfdb0069c447231e2d1b8a58d6e9b.jpg,62478,held_aside
plantnet300k-v2:00151590,images/raw/plantnet300k-v2/daucus_carota/682024462bb979d407e66ba28cb09e0503b2d436.jpg,77839,held_aside
plantnet300k-v2:00151591,images/raw/plantnet300k-v2/daucus_carota/6823b5a076d2da640ed831e688edb0d4ab24a9ac.jpg,114737,held_aside
plantnet300k-v2:00151592,images/raw/plantnet300k-v2/daucus_carota/68256d87e8b858e33bdc74cb65ce91d50b594cff.jpg,75000,held_aside
plantnet300k-v2:00151593,images/raw/plantnet300k-v2/daucus_carota/683459bebb6cd252def378eda2ab85854ef65b8c.jpg,70722,val
plantnet300k-v2:00151594,images/raw/plantnet300k-v2/daucus_carota/6852a4cbf911d225ab0ee26d55f301bf7a682e74.jpg,291623,held_aside
plantnet300k-v2:00151595,images/raw/plantnet300k-v2/daucus_carota/685e2dc394af1312ddcb1192616f7067407b2b60.jpg,174082,held_aside
plantnet300k-v2:00151596,images/raw/plantnet300k-v2/daucus_carota/68749e3e23f3ae2643934e2a5abf6d2a42f59532.jpg,130656,held_aside
plantnet300k-v2:00151597,images/raw/plantnet300k-v2/daucus_carota/687ab489296b5ba0d15bd0e46197f10876cef0c9.jpg,140734,val
plantnet300k-v2:00151598,images/raw/plantnet300k-v2/daucus_carota/6883006eb807335caad42fa8eb64cb3d34a9d75a.jpg,129426,held_aside
plantnet300k-v2:00151599,images/raw/plantnet300k-v2/daucus_carota/688948e6dab2575bdf380c9d288d9936ae8d4a47.jpg,112570,train
plantnet300k-v2:00151600,images/raw/plantnet300k-v2/daucus_carota/688a2f97145bbc69ff3b20eae7c43a7947025ead.jpg,151032,held_aside
plantnet300k-v2:00151601,images/raw/plantnet300k-v2/daucus_carota/68a1fd7e83391857e633eb08215763942eea70c5.jpg,138579,held_aside
plantnet300k-v2:00151602,images/raw/plantnet300k-v2/daucus_carota/68a7adb56de28161a78b9c2f02213d9b7aeb1388.jpg,113429,held_aside
plantnet300k-v2:00151603,images/raw/plantnet300k-v2/daucus_carota/68b9fcaf7fc2b670ce8f42902e42005640529b4a.jpg,88345,held_aside
plantnet300k-v2:00151604,images/raw/plantnet300k-v2/daucus_carota/68bc3eb5be65122f0404c65563b68b9ee4e01301.jpg,131409,held_aside
plantnet300k-v2:00151605,images/raw/plantnet300k-v2/daucus_carota/68d0f651951d0ef140b143839954b8aeb7feaa0d.jpg,79893,held_aside
plantnet300k-v2:00151606,images/raw/plantnet300k-v2/daucus_carota/68d95d8b2814645510591c79f8d2103d25ad7478.jpg,111314,held_aside
plantnet300k-v2:00151607,images/raw/plantnet300k-v2/daucus_carota/68e3d49d7dae69b0c4eefb7765ada1acc3c2f413.jpg,183582,held_aside
plantnet300k-v2:00151608,images/raw/plantnet300k-v2/daucus_carota/68f4020728d6c88b2249932e9b323dd47ee7f528.jpg,112883,held_aside
plantnet300k-v2:00151609,images/raw/plantnet300k-v2/daucus_carota/68fda01f73f107f3c9788b52974933e02c76a70a.jpg,157334,val
plantnet300k-v2:00151610,images/raw/plantnet300k-v2/daucus_carota/69038c1c5007856d532ecd774bbb089d6dae4bb9.jpg,187108,held_aside
plantnet300k-v2:00151611,images/raw/plantnet300k-v2/daucus_carota/69039e0001c25be7f9a94751afd704cd61656d9f.jpg,112584,held_aside
plantnet300k-v2:00151612,images/raw/plantnet300k-v2/daucus_carota/690bee60388b38112b7d0713501f2a2e28670104.jpg,64873,held_aside
plantnet300k-v2:00151613,images/raw/plantnet300k-v2/daucus_carota/690f896c3e767c50319fa687f032a104cad849b5.jpg,127946,held_aside
plantnet300k-v2:00151614,images/raw/plantnet300k-v2/daucus_carota/691b67630c408df364f2579fca79c8f57401f3e2.jpg,95107,held_aside
plantnet300k-v2:00151615,images/raw/plantnet300k-v2/daucus_carota/69259e2d8ccc13c35bf1885afff47eea37d178ec.jpg,109864,held_aside
plantnet300k-v2:00151616,images/raw/plantnet300k-v2/daucus_carota/6929568bd4de3d02600fc239377e81e3d49766ac.jpg,184742,held_aside
plantnet300k-v2:00151617,images/raw/plantnet300k-v2/daucus_carota/69296bdb4126c99b9ffbbb00d86d42db929e3801.jpg,126653,held_aside
plantnet300k-v2:00151618,images/raw/plantnet300k-v2/daucus_carota/6934fa75977be7f37185abeae049fea3297cded8.jpg,96226,held_aside
plantnet300k-v2:00151619,images/raw/plantnet300k-v2/daucus_carota/693596530efd0d85151123d77eed6e4a8de508fc.jpg,77194,held_aside
plantnet300k-v2:00151620,images/raw/plantnet300k-v2/daucus_carota/693a0fff661d482512ad1ee1895eee05fd0c15ad.jpg,60409,held_aside
