image_id,path,scientific_name,taxon_id,reason,cap_per_class
plantnet300k-v2:00019703,images/raw/plantnet300k-v2/daucus_carota/ea9c524c7e699556c63738a439b2b7ca30ec7d2f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152633,images/raw/plantnet300k-v2/daucus_carota/8ca91146e89feb89f0b3ce7ae2eaf339730c0dc6.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153630,images/raw/plantnet300k-v2/daucus_carota/afea618fcdd7f16d8e8ba1e857d2090994de9fd2.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151269,images/raw/plantnet300k-v2/daucus_carota/5c7cfa6b25a28e7af66c4bb4e34f256d9e33ff46.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019439,images/raw/plantnet300k-v2/daucus_carota/a2e887504635036d95558ef46913aaa6b948cfbb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154705,images/raw/plantnet300k-v2/daucus_carota/d4ed0e097822522ff9b27a2e23ae428931764920.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152302,images/raw/plantnet300k-v2/daucus_carota/820f6f12028aa649419a4a8dbb861dfe0fb94245.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153796,images/raw/plantnet300k-v2/daucus_carota/b5a92e75dcaecd8013b72f51a06abffb024165cf.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154975,images/raw/plantnet300k-v2/daucus_carota/de5becc7c6b3ba3c96996ea57431059ea2652104.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152722,images/raw/plantnet300k-v2/daucus_carota/8f5c1de2ba4644d9ac8af1be73fa933efac6621b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152985,images/raw/plantnet300k-v2/daucus_carota/97db019eec9ca8f415a413db6e80684897745323.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294036,images/raw/plantnet300k-v2/daucus_carota/37ad9ad45ec33dab71c530128ba3071487e754d5.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00018966,images/raw/plantnet300k-v2/daucus_carota/1f24352a03c684ca333880a869d05f32acf52de8.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150271,images/raw/plantnet300k-v2/daucus_carota/3761cf6f7a4fb0af072649d7d697b9ab8f527ce1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150106,images/raw/plantnet300k-v2/daucus_carota/318c6685974d6090e8df7a066992ea2794ccafd8.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148847,images/raw/plantnet300k-v2/daucus_carota/0441937db4745a7caed7a663395f93bf2ee09eeb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155670,images/raw/plantnet300k-v2/daucus_carota/f5f9f566bf3dfe6aafd2fd5aee6eef79ca239225.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153129,images/raw/plantnet300k-v2/daucus_carota/9d13ac8f121b5fef0b001dca757723eb21341a72.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019161,images/raw/plantnet300k-v2/daucus_carota/57a5f02a696fbab6f1a6afb4604424504faacdaf.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150853,images/raw/plantnet300k-v2/daucus_carota/4cb1c21ae2d06670f52083b4c600be4846960f42.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019268,images/raw/plantnet300k-v2/daucus_carota/6e70286340bd0675559f333d305b7622f9b173db.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155765,images/raw/plantnet300k-v2/daucus_carota/f9c2a9df301d2ba467193f2e0fb01f2f31a0c891.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152056,images/raw/plantnet300k-v2/daucus_carota/79db476654ce04e202f170078f10e17f34e3ff15.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293855,images/raw/plantnet300k-v2/daucus_carota/08f54f8398c70c04d686f8883eb6b6e80e85bc58.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154882,images/raw/plantnet300k-v2/daucus_carota/db1e284d470d1f5d06c8e3d7c18b8bce9d171d0e.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150488,images/raw/plantnet300k-v2/daucus_carota/3f9303b88d8a8600e2a31b3a1d942c90af46da74.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019016,images/raw/plantnet300k-v2/daucus_carota/307dd162f21f9f208d04466f7c55a65d9997342a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151698,images/raw/plantnet300k-v2/daucus_carota/6c7ce8835c71fc00e12d18ebc9f6ded3641aeb41.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
gbif-inat:00000001,images/raw/gbif-inat/daucus_carota/5938195946_1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155059,images/raw/plantnet300k-v2/daucus_carota/e12b66785adf0a9dfc40fa70a3bc11757e84a2e3.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152912,images/raw/plantnet300k-v2/daucus_carota/9590ab768769888d7b2a653aa34a393df15058f9.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154208,images/raw/plantnet300k-v2/daucus_carota/c4892b79e9d4012eb5c33aea8d13c5bc0ac3751a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153543,images/raw/plantnet300k-v2/daucus_carota/ac2b449432232b8a2cd5415aefd787a17cd7666d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155327,images/raw/plantnet300k-v2/daucus_carota/ea25f7d1d092b77ba735c294268e2dd0270d4a0b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151584,images/raw/plantnet300k-v2/daucus_carota/67d14635d1e3d25eddc0b6dbd0a73328e9558883.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153779,images/raw/plantnet300k-v2/daucus_carota/b528dc13fede067ed6315a80856cfacd0a0eda17.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151220,images/raw/plantnet300k-v2/daucus_carota/5aacdc256054735cd137664a248425f1b9ed9073.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149702,images/raw/plantnet300k-v2/daucus_carota/236dc764a31e36e82b7baff19dce3234af40889c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148848,images/raw/plantnet300k-v2/daucus_carota/0459996dfe355f003b1172b50bdceee73a86ca3d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294119,images/raw/plantnet300k-v2/daucus_carota/50d31801da49aaebd8befa4f0d6e6a50b6b79a0d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151806,images/raw/plantnet300k-v2/daucus_carota/70673b5b932993bbd96d4486ea040509d0ec01f7.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153415,images/raw/plantnet300k-v2/daucus_carota/a7c8ff93a9c6c4fccc51d243d8713c29f51682eb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150375,images/raw/plantnet300k-v2/daucus_carota/3b643a0b2ef13f03b48315d70d8c6f79b095eb4e.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152605,images/raw/plantnet300k-v2/daucus_carota/8bb6cc993973c322101de614feb6a1a4bf3ec76a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154775,images/raw/plantnet300k-v2/daucus_carota/d71dedec622b446d899cd7c70f9c762599085307.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155233,images/raw/plantnet300k-v2/daucus_carota/e6dad68ee1d1c226de6d6282d7e85a86aec4f324.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152919,images/raw/plantnet300k-v2/daucus_carota/95cae827805786e07b552fbee8f23f1c5f1c2c6a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154644,images/raw/plantnet300k-v2/daucus_carota/d2d5d0a79b8e7484b35978b83a3fdbd821850d87.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154633,images/raw/plantnet300k-v2/daucus_carota/d29d7fbd94ea7620108ac3801c4295322f08e070.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294084,images/raw/plantnet300k-v2/daucus_carota/450c7490821e4b84785b0eef52d0258a19cf3e40.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149094,images/raw/plantnet300k-v2/daucus_carota/0d7282845fcbb6752ef6f0995ffe9c31c3c87851.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152312,images/raw/plantnet300k-v2/daucus_carota/82633a4e1063b60b31809fcb904c0499328ebbbb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152409,images/raw/plantnet300k-v2/daucus_carota/85845855edc0561ce89dd18fae2b3a2dfa274bce.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294009,images/raw/plantnet300k-v2/daucus_carota/304e2787cf3cd05b4a14daf6fd7a5055f3cab51c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155129,images/raw/plantnet300k-v2/daucus_carota/e37f3fbb656a6db53ed1f898da4905f9dacfc1a8.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019410,images/raw/plantnet300k-v2/daucus_carota/997714ef701da25c45624bbc73a0754cf0a262e8.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149089,images/raw/plantnet300k-v2/daucus_carota/0d355611078d908119bcb8bb257db6d4feb7c112.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294588,images/raw/plantnet300k-v2/daucus_carota/d7e2bd26c9a1b93bdd2101b86a1d260d29f72216.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152280,images/raw/plantnet300k-v2/daucus_carota/80f1dca9b1365aa68d96493603f72fbec6cd8988.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154408,images/raw/plantnet300k-v2/daucus_carota/cb5598f09375ec248326277cc8e6db8b49efd824.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151081,images/raw/plantnet300k-v2/daucus_carota/5579de821063425a7b34ea8cf73480c8cfbb1f76.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00018904,images/raw/plantnet300k-v2/daucus_carota/0c08a721e993c70777c02ee3dfe55fd9f3210c0f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294452,images/raw/plantnet300k-v2/daucus_carota/af76ed705d833d4bf66ea513e5c99de9e89ee7f2.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152265,images/raw/plantnet300k-v2/daucus_carota/8095f394cb9e7d151827ba6979212fe025762ab7.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154629,images/raw/plantnet300k-v2/daucus_carota/d2762643a638c70f64e5451483670010641ee503.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155272,images/raw/plantnet300k-v2/daucus_carota/e85d797e813f1fd50560c88304a59e427b82ef92.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152857,images/raw/plantnet300k-v2/daucus_carota/93d5d48202d1533e0677a91f77b009c803de8534.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151736,images/raw/plantnet300k-v2/daucus_carota/6dd75d579f50d2c98c17631602bf721a1730e9cf.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148945,images/raw/plantnet300k-v2/daucus_carota/078582c2f21f3ca38b3d56af601fa9b9daebb9e0.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019069,images/raw/plantnet300k-v2/daucus_carota/3d0981e631d3f17445af1a77b372dee26b4c2f66.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155539,images/raw/plantnet300k-v2/daucus_carota/f1819edfd95799547ff6ddc19053e15d2c1a68ff.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155604,images/raw/plantnet300k-v2/daucus_carota/f3b7c31bf2933090b44fa635605ddbfc4700cc35.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149411,images/raw/plantnet300k-v2/daucus_carota/18ab3bc6b6673906a096834c6285d41e5b541da1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150833,images/raw/plantnet300k-v2/daucus_carota/4bce9ca6d9d5e19cc6d07254ebacdd97121a804f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155528,images/raw/plantnet300k-v2/daucus_carota/f1468a59907b5c7e76b4bbb6d3db72f8c560b372.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154292,images/raw/plantnet300k-v2/daucus_carota/c75d213392ebc996bbe65b0e4c509861edf1e418.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152957,images/raw/plantnet300k-v2/daucus_carota/96e038ec524cd29a8bebe5dc4b91802522f96544.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154258,images/raw/plantnet300k-v2/daucus_carota/c60f1aefebdde05f066185cd62a424acb72dcfef.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152910,images/raw/plantnet300k-v2/daucus_carota/958735f67817e3f55d791b24defe0a4136ee61ff.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294215,images/raw/plantnet300k-v2/daucus_carota/687df231bf793faa872df699768862e42664251b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293999,images/raw/plantnet300k-v2/daucus_carota/2ea21805e142b3c56de4457490de7a85c0e1ae1d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150150,images/raw/plantnet300k-v2/daucus_carota/32ffe21af82c3c9042110e915fd2248166f42134.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153667,images/raw/plantnet300k-v2/daucus_carota/b113f4af6d44d04b192c40c9a81300cd69741522.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149814,images/raw/plantnet300k-v2/daucus_carota/27af2cdd2699cc26377244bee46f10bf1dda9241.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150617,images/raw/plantnet300k-v2/daucus_carota/440f8277607a6f0d55f6b6a408e77d0b6e477db7.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154133,images/raw/plantnet300k-v2/daucus_carota/c28d9db1ef97a4783678ea4ccf48d2cfcf71643a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148947,images/raw/plantnet300k-v2/daucus_carota/07a1fd529940b45518b9466fcc74886412fc9c3b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294086,images/raw/plantnet300k-v2/daucus_carota/453b7ca68ba5979f5da66b1f3ea9aa42f961c11e.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151005,images/raw/plantnet300k-v2/daucus_carota/52567bcef00393f47c234a571496c6bdd126cd47.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294026,images/raw/plantnet300k-v2/daucus_carota/3536f780c17298e4af40ec7d9a9d76776c7438ee.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155780,images/raw/plantnet300k-v2/daucus_carota/fa30166ef0764771d750feb38debca8ba4e9d8df.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149289,images/raw/plantnet300k-v2/daucus_carota/14b7fe6bd045fddd60a1bc031aa6e716ba538ad4.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153484,images/raw/plantnet300k-v2/daucus_carota/aa3a9c0372a7fa270187b82ca40c3adaef4aa0d2.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294250,images/raw/plantnet300k-v2/daucus_carota/73596d2b824cbf48d1d6947d58f0d874d383a462.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155699,images/raw/plantnet300k-v2/daucus_carota/f7198a8810259b808a823a7627b8e28f2d238fdd.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150608,images/raw/plantnet300k-v2/daucus_carota/4380b9dc43184e6e4329230e6fe6d373f8d5dee5.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151854,images/raw/plantnet300k-v2/daucus_carota/72541ce311a549b3ac36d93963028da9ea7fec99.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152105,images/raw/plantnet300k-v2/daucus_carota/7b4c36f59c40601097d9fa50b6a897b289ad1aab.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149660,images/raw/plantnet300k-v2/daucus_carota/21c5acdc7a5e471d32dc10cffae006f752575bac.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293843,images/raw/plantnet300k-v2/daucus_carota/04cbb0a4665edf9dd04272526378583739b192e6.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154290,images/raw/plantnet300k-v2/daucus_carota/c7420d8b2e0b3f81d9cbc133f2641e9a97b6e249.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151607,images/raw/plantnet300k-v2/daucus_carota/68e3d49d7dae69b0c4eefb7765ada1acc3c2f413.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155754,images/raw/plantnet300k-v2/daucus_carota/f93036467f90b25aafd684e409c2d1cca3cdd8b6.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148823,images/raw/plantnet300k-v2/daucus_carota/03536d4ec8109b3fc5be252f330209ce1332428d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150864,images/raw/plantnet300k-v2/daucus_carota/4d11cea32c4c9f4d5e66f570a9e65ec31e69eaf8.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153429,images/raw/plantnet300k-v2/daucus_carota/a83c9530f42e8694b23c13ad32b48796e2910af4.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155700,images/raw/plantnet300k-v2/daucus_carota/f73b8258013d4555b5be202ebc5086ba4fd04fc7.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019021,images/raw/plantnet300k-v2/daucus_carota/318ff88f60b5c0fb91b7e4b76b6443507bdfcb15.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152436,images/raw/plantnet300k-v2/daucus_carota/864bca9866ef6f18ec5b7d11b7ab117e910a09eb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154377,images/raw/plantnet300k-v2/daucus_carota/ca6b1459b0842c35d1573376ad6e0386ea118d90.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148950,images/raw/plantnet300k-v2/daucus_carota/07aef4883c75684f8dfa0db41722262f265d8fc2.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150259,images/raw/plantnet300k-v2/daucus_carota/36dc2ff0d5018211fb6254347d6d0f749405d6c2.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294051,images/raw/plantnet300k-v2/daucus_carota/3c408c3c938ab14ea69d5f1f9cf3aabe46abb223.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149598,images/raw/plantnet300k-v2/daucus_carota/1f9fb1597c503dd83a22943792a695affddc77c2.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153551,images/raw/plantnet300k-v2/daucus_carota/ac4faa0c1f164eebe68d404e0d19711601726358.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150254,images/raw/plantnet300k-v2/daucus_carota/36c705751494396916ddd07f799267d882a30679.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152187,images/raw/plantnet300k-v2/daucus_carota/7e02a99dfa523ce176b080a6c0e6bf7357d46c30.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293858,images/raw/plantnet300k-v2/daucus_carota/09757307dc78d705eaf0a54920a00d19b384d460.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150184,images/raw/plantnet300k-v2/daucus_carota/3438f44af362bd038a8917de0ddb109b5e5a48e8.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150148,images/raw/plantnet300k-v2/daucus_carota/32eaee7b74b08c683b306cfced18c9c053f4c95f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153608,images/raw/plantnet300k-v2/daucus_carota/af04b60b3ef52f27f75cbb4b73f4ab8d49a5e1b4.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153259,images/raw/plantnet300k-v2/daucus_carota/a1e2af9dadfe07fee42465380cad02d4c979df39.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151943,images/raw/plantnet300k-v2/daucus_carota/7593befb52ffb20d8bb417d730cebfd709904caf.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153978,images/raw/plantnet300k-v2/daucus_carota/bc4060816b51da360ce34851a7ac9937aa361c18.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151413,images/raw/plantnet300k-v2/daucus_carota/61d9a90c15fe7ad2a55832ddb9ef3ce209bfa7db.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153314,images/raw/plantnet300k-v2/daucus_carota/a370781fa04fcb03e3296538dcba39658c73bc2f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155770,images/raw/plantnet300k-v2/daucus_carota/f9e344904cd78e20af032f80eab787e1d1fa8819.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019615,images/raw/plantnet300k-v2/daucus_carota/d1af34fc31d6a9d58098bd3180c729e2f09e1147.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152870,images/raw/plantnet300k-v2/daucus_carota/9434f0028d60217b544e8ce8c7489e068f5bb74c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294329,images/raw/plantnet300k-v2/daucus_carota/8a4ec55c9de57967470c801f318949ef43cb7b2f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293872,images/raw/plantnet300k-v2/daucus_carota/0cbf355148170e5be89febfc0cfb4c09500a7d7c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148996,images/raw/plantnet300k-v2/daucus_carota/0a0fc1140eef0c435c519593f4fce5023f2acd9a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154866,images/raw/plantnet300k-v2/daucus_carota/da5e97c19b0ca9392e636907a5e6779585aae034.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150932,images/raw/plantnet300k-v2/daucus_carota/4f2852fe6d46d23782703df8c4593afe11d56d6b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150282,images/raw/plantnet300k-v2/daucus_carota/37b0fcb1795f1193b3fa79236180ec002ba4b522.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019579,images/raw/plantnet300k-v2/daucus_carota/c9b239c69af640ecfd271c614c5c8f50e42a591c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293917,images/raw/plantnet300k-v2/daucus_carota/18989135a65ff706a98c4955546a41bdd538e124.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150007,images/raw/plantnet300k-v2/daucus_carota/2e26963fb951076897f158fbce3dc52dd1835389.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154731,images/raw/plantnet300k-v2/daucus_carota/d5a6f39949058319d7bcbe77ef89cf8626ecce7f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155276,images/raw/plantnet300k-v2/daucus_carota/e8792b4ff3f30e45aee9e7dc041edf2128f545bd.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294670,images/raw/plantnet300k-v2/daucus_carota/ef7a636674d926d5470303f4418c43669ae6809f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154625,images/raw/plantnet300k-v2/daucus_carota/d25ea9a2c01daeb8245d4847f6c6e5467fead356.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151338,images/raw/plantnet300k-v2/daucus_carota/5ee25c51c20a5bf4d03bc7087f072ae52a4c688e.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150549,images/raw/plantnet300k-v2/daucus_carota/417ad46d38aeadd5419b44225a5342c491464b18.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153498,images/raw/plantnet300k-v2/daucus_carota/aacbf1e3502fb3f68d3afba80e73be58eeb1e854.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148733,images/raw/plantnet300k-v2/daucus_carota/0063b80d155b2dfdc527e293584797a5c4d51e3b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019204,images/raw/plantnet300k-v2/daucus_carota/5f1256ef8264f411e757ea113da010171db9c489.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150645,images/raw/plantnet300k-v2/daucus_carota/454146e6ba8336d6eede4b89ae4a7e7f860ed400.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
